region,sic_2d,year,count_companies,count_patents,sum_rdex,sum_capex,mean_assets,sum_sales,sum_ebitda
Asia Pacific,32,2002,7,382,564.36,1474.79,4364.67,21847.27,2784.91
Asia Pacific,32,2003,7,420,586,1626.17,4896.03,23415.9,3300.91
Asia Pacific,32,2004,7,415,621.71,2373.7799999999997,5083.55,26230.57,4277.53
Asia Pacific,32,2005,8,286,543.51,2763.71,4835.33,27592.64,4233.35
Asia Pacific,32,2006,8,339,598.1,3530.3399999999997,6019.45,32948.58,5359.52
Asia Pacific,32,2007,7,269,747.4,3707.19,6973.6,36133.82,6441.34
Asia Pacific,32,2008,7,311,803.65,4302.33,6349.5,34352.12,5351.88
Asia Pacific,32,2009,8,277,881.37,2423.2599999999998,6015.82,31868.95,4523.57
Asia Pacific,32,2010,7,366,923.9300000000001,2475.3,7111.54,34633.82,6784.6
Asia Pacific,32,2011,7,339,1023.48,3047.98,7239.98,34886.84,5782.57
Asia Pacific,32,2012,6,424,881.28,2931.0699999999997,7851.92,29366.27,3987.2000000000003
Asia Pacific,32,2013,7,493,784.03,2624.07,6604.05,29648.07,3956.5499999999997
Asia Pacific,32,2014,8,391,687.48,2117.48,5363.05,28515.81,4152.77
Asia Pacific,32,2015,8,414,704.4300000000001,2621.9,5808.27,34928.33,4988.7699999999995
Asia Pacific,32,2016,7,420,704.35,2481.13,6153.04,28280.8,4301.71
Asia Pacific,33,1987,11,304,447.18,0,10796.33,74931.54,4755.38
Asia Pacific,33,1988,13,297,592.28,0,9229.35,86539.99,8453.380000000001
Asia Pacific,33,1989,13,399,893.44,0,8759.24,83234.94,7768.75
Asia Pacific,33,1990,12,386,1127.05,0,11180.09,98073.31,7260.06
Asia Pacific,33,1991,12,453,1304.21,0,12225.57,103508.17,6371.17
Asia Pacific,33,1992,14,529,1573.78,1622.1,13708.82,125547.91,7142.78
Asia Pacific,33,1993,13,541,1592.7,0,14503.64,119156.58,1703.53
Asia Pacific,33,1994,13,595,1581.45,1610,18356.41,150435.52,7533.7
Asia Pacific,33,1995,13,555,1309.97,2518.3,15072.75,129551.17,19021.89
Asia Pacific,33,1996,15,518,1119.73,2719.6,11998.55,126594.78,16544.670000000002
Asia Pacific,33,1997,14,469,968.96,1086.5,11619.45,109866.75,14276.9
Asia Pacific,33,1998,13,518,1044,1928.2,13623.18,113143.51,12721.99
Asia Pacific,33,1999,15,492,2210.75,9762.039999999999,14161.6,137429.75,17581.91
Asia Pacific,33,2000,14,458,1937.8,7009.0599999999995,12569.12,116630.93,16976.38
Asia Pacific,33,2001,15,508,1796.03,8523.43,10637.69,106362.45,11516.83
Asia Pacific,33,2002,14,517,1731.5,7066.89,11448.22,113490.3,14691.32
Asia Pacific,33,2003,14,560,2158.69,7796.81,12930.16,134016.64,19948.94
Asia Pacific,33,2004,14,598,2552.97,10793.39,15127.6,175671.13,34365.75
Asia Pacific,33,2005,13,466,2287.52,11988.08,16079.76,181791.79,36968.37
Asia Pacific,33,2006,14,445,2749.72,14172.58,17031.18,208313.51,37352.21
Asia Pacific,33,2007,14,420,3163.38,15610.36,18344.05,241678.56,38629.75
Asia Pacific,33,2008,12,440,2822.54,15540.13,19364.77,220707.69,29471.78
Asia Pacific,33,2009,14,440,2902.94,17235.15,18511.73,193520.46,20783.219999999998
Asia Pacific,33,2010,14,575,3400.15,17323.11,21775.91,260947.57,32011.27
Asia Pacific,33,2011,13,661,3920.95,16524.55,23857.12,263812.22,25823.74
Asia Pacific,33,2012,13,671,3501.63,17424.7,24529.78,232018.91,18329.98
Asia Pacific,33,2013,12,758,3222.98,15607.779999999999,23845.47,231533.69999999998,22461.75
Asia Pacific,33,2014,12,823,2892.05,11535.42,22146.44,214706.47,22338.94
Asia Pacific,33,2015,13,895,3168.6200000000003,10880.73,19756.1,208760.35,19041.31
Asia Pacific,33,2016,13,931,3178.36,12703.210000000001,22467.72,213576.99,20382.6
Asia Pacific,34,1987,3,25,97.86,0,2277.5,8070.97,696.63
Asia Pacific,34,1988,3,27,75.77,0,2482.72,7235.4,616.9499999999999
Asia Pacific,34,1989,3,33,112.3,0,2353.39,7875.1,687.5
Asia Pacific,34,1990,3,31,143.33,0,2851.37,9788.27,814.16
Asia Pacific,34,1991,3,43,172.31,0,3232.47,10839.58,810
Asia Pacific,34,1992,3,43,201.77,0,3789.26,12466.94,834.24
Asia Pacific,34,1993,3,29,226.14999999999998,0,4215.21,13616.75,785.66
Asia Pacific,34,1994,3,18,276.4,0,5210.35,16827.05,1126.5900000000001
Asia Pacific,34,1995,3,38,222.3,0,4414.18,13258.69,1341.3200000000002
Asia Pacific,34,1996,4,21,192.94,0,3054.64,11932.07,1181.65
Asia Pacific,34,1997,3,24,173.12,0,3657.03,10325.63,936.3000000000001
Asia Pacific,34,1998,4,47,189.1,0,3136.14,11125.14,957.3599999999999
Asia Pacific,34,1999,4,26,301.85,934.4100000000001,4241.23,13574.050000000001,1452.05
Asia Pacific,34,2000,4,29,250.53,803.0400000000001,3497.9,11440.44,1259.01
Asia Pacific,34,2001,4,25,236.82999999999998,854.13,3300.14,10528.56,1050.16
Asia Pacific,34,2002,4,31,247.38,714.84,3460.14,11985.43,1275.69
Asia Pacific,34,2003,4,44,283.76,679.06,4044.24,13980.890000000001,1487.58
Asia Pacific,34,2004,3,49,284.43,808.71,5246.84,14197.98,1439.2
Asia Pacific,34,2005,4,32,260.08000000000004,897.4399999999999,3835.68,13854.789999999999,1375.36
Asia Pacific,34,2006,4,36,304.92,753.24,3894.05,14495.21,1419.06
Asia Pacific,34,2007,4,34,363.09,1009.31,4521.81,17871.06,1763.26
Asia Pacific,34,2008,4,41,405,987.5,4051.15,17010.79,1227.06
Asia Pacific,34,2009,4,41,408.5,960.94,4398.34,16631.75,1441.71
Asia Pacific,34,2010,4,77,481.39,1109.0500000000002,4991.59,19797.8,2030.1799999999998
Asia Pacific,34,2011,4,72,503.01,1260.72,5441.39,19963.94,1795.6499999999999
Asia Pacific,34,2012,4,120,455.44,1196.55,5013.96,18704.25,1806.6399999999999
Asia Pacific,34,2013,4,115,408.02,1091.71,5062.97,19061.149999999998,1941.3
Asia Pacific,34,2014,4,123,408.65999999999997,863.87,4727.83,16594.71,1522.77
Asia Pacific,34,2015,4,115,453.87,831.11,5080.17,18465.16,1931.02
Asia Pacific,34,2016,4,115,451.88,904.9300000000001,5240.66,18342.61,2076.71
Asia Pacific,35,1980,5,688,822.3199999999999,1513.29,5049.59,23917.22,2875.1
Asia Pacific,35,1981,4,927,829.6500000000001,1413.15,5672.61,20786.559999999998,2682.04
Asia Pacific,35,1982,5,958,1097.83,1811.1000000000001,5299.96,24905.98,3150.08
Asia Pacific,35,1983,4,937,1216.56,2083.33,6886.1,25545.15,3398.0499999999997
Asia Pacific,35,1984,5,1359,1438.54,2409.34,6132.83,28874.44,3871.55
Asia Pacific,35,1985,5,1448,2259.7599999999998,3445.14,8876.98,42026.05,4901.93
Asia Pacific,35,1986,5,1542,2906.59,3373.4900000000002,11129.46,49797.490000000005,5125.01
Asia Pacific,35,1987,26,2835,4192.37,3329.05,5203.95,106698.52,8183.02
Asia Pacific,35,1988,28,2574,4377.31,4948.92,5390.23,121197.24,11082.31
Asia Pacific,35,1989,27,3194,4736.33,5834.629999999999,5184.95,116655.32,11677.7
Asia Pacific,35,1990,29,2979,6001.0999999999995,7809.48,6306.53,147075.47,14469.390000000001
Asia Pacific,35,1991,34,3222,6910.28,8544.91,6164.46,163670.88,14375.24
Asia Pacific,35,1992,35,3504,7678.87,8606.75,6831.76,183424.84,13345.62
Asia Pacific,35,1993,34,3451,8535.92,8627.7,7897.96,199199.66999999998,13835.56
Asia Pacific,35,1994,38,3533,10134.56,10086.36,8446.85,243441.73,19353.62
Asia Pacific,35,1995,38,3319,8922.01,9913.039999999999,7625.7,222404.95,21088.3
Asia Pacific,35,1996,41,4122,8155.66,9764.24,6224.32,206921.96,19933.260000000002
Asia Pacific,35,1997,42,3999,7957.65,8919.42,5882.36,196948.52,18890.649999999998
Asia Pacific,35,1998,44,5111,8622.5,9311.63,6111.68,210035.33000000002,15868.39
Asia Pacific,35,1999,46,4824,10444.74,13516.199999999999,6788.89,243357.72,20903.4
Asia Pacific,35,2000,48,4904,9552.13,11257.77,5894.54,226844.05000000002,23070.13
Asia Pacific,35,2001,51,5767,9610.4,10620.86,5050.32,212092.21,15167.77
Asia Pacific,35,2002,57,6472,10715.55,14828.85,5138.33,250134.52,22229.27
Asia Pacific,35,2003,56,7128,12463.210000000001,12392.95,5970.32,308677.44,29539.72
Asia Pacific,35,2004,56,6934,13063.76,18665.34,6186.68,335040.72,32581.56
Asia Pacific,35,2005,56,6677,12780.98,19164.11,6272.86,352145.09,33609.02
Asia Pacific,35,2006,57,8832,13200.74,17040.579999999998,5949.18,367235.72000000003,36617.94
Asia Pacific,35,2007,56,8092,15170.640000000001,19888.12,7065.61,458840.08,50109.93
Asia Pacific,35,2008,54,8298,16123.76,21578.98,7742.93,474699.77999999997,40833.83
Asia Pacific,35,2009,53,8469,15197.63,17229.72,7332.13,411610.1,31187.27
Asia Pacific,35,2010,52,10304,16938.32,19410.65,9444.42,536908.54,52260.04
Asia Pacific,35,2011,52,10562,18127.920000000002,20926.76,8782.7,500429.5,46968.56
Asia Pacific,35,2012,52,11294,15547.86,21881.33,8351.52,452714.24,38166.51
Asia Pacific,35,2013,49,11253,15026.54,18966.12,8762.99,442690.48,40263.96
Asia Pacific,35,2014,50,11874,14080.7,16641.68,8500.44,416960.42,41657.97
Asia Pacific,35,2015,52,12174,15516.82,19678.85,8583.59,434210.31,42385.5
Asia Pacific,35,2016,49,11431,14694.890000000001,16355.5,8331.65,393755.17,37389.31
Asia Pacific,36,1980,5,652,1098.52,1460.69,5365.17,29647.87,3787.71
Asia Pacific,36,1981,4,664,1252.1,2000.79,7218.4,31262.97,4053.43
Asia Pacific,36,1982,5,787,1464.3799999999999,1894.05,5817.35,30951.54,3922.56
Asia Pacific,36,1983,4,930,1789.68,1729.71,8190.39,35091.76,4194.47
Asia Pacific,36,1984,6,1216,2052.4,2917.36,6475.84,42220.62,6009.37
Asia Pacific,36,1985,6,1439,2937.96,3876.93,8517.2,55663.82,7169.83
Asia Pacific,36,1986,6,1436,3911.2,3346.53,10911.87,65543.21,6104.32
Asia Pacific,36,1987,25,2611,6839.56,4411.04,6014.36,144026.87,11586.61
Asia Pacific,36,1988,26,2476,7385.639999999999,6141.08,6679.66,157773.91,16686.67
Asia Pacific,36,1989,28,3015,7181.4400000000005,9182.99,6611.63,149794.72,17445.62
Asia Pacific,36,1990,32,2728,9161.45,12974.22,7112.13,191401.3,20117.94
Asia Pacific,36,1991,32,3322,10581.39,15614.15,7809.41,213094,18497.81
Asia Pacific,36,1992,34,3810,11949.85,11941.56,8182.77,238817.98,17759.48
Asia Pacific,36,1993,37,4382,13037.36,10096.279999999999,8465.47,270538.1,19917.61
Asia Pacific,36,1994,38,4608,15195.61,13655.85,9753.64,332626.87,29726.55
Asia Pacific,36,1995,43,4846,13523.43,19010.629999999997,7951.52,307400.13,36388.03
Asia Pacific,36,1996,43,5030,12422.25,21721,7717.19,298062.14,32249.670000000002
Asia Pacific,36,1997,47,5207,11078.07,17843.93,6200.57,257778.18,28355.350000000002
Asia Pacific,36,1998,53,8200,14515.19,20791.56,6816.93,326007.85,30912.739999999998
Asia Pacific,36,1999,61,9407,19126.15,27693.59,7177.37,391518.15,45776.43
Asia Pacific,36,2000,62,10336,16007.15,34168.54,6494.39,347383.26,52619.46
Asia Pacific,36,2001,68,11572,17353.41,28311.46,6064.11,349729.48,29019.2
Asia Pacific,36,2002,78,11847,19044.17,26117.9,5959.21,409563.46,50349.93
Asia Pacific,36,2003,85,12456,24602.420000000002,35282.02,6432.86,501271.4,58647.909999999996
Asia Pacific,36,2004,90,14668,24848.39,60267.75,6454.18,542887.5599999999,76776.39
Asia Pacific,36,2005,92,13000,25573.24,59571.93,6652.09,562133.46,73605.83
Asia Pacific,36,2006,94,17160,25555.15,67265.98,7260.2,621934.25,86063.91
Asia Pacific,36,2007,93,16533,31137.78,73990.93,8843.15,806822.24,109431.11
Asia Pacific,36,2008,92,17760,31551.64,63382.09,8161.29,724528.04,64491.63
Asia Pacific,36,2009,95,19784,30207.31,44404.57,8815.81,739941.48,83858.74
Asia Pacific,36,2010,91,25346,46639.78,78768.81999999999,10802.1,940021,119228.64
Asia Pacific,36,2011,92,26279,47821.9,79422.69,10645.1,905600.54,91045.13
Asia Pacific,36,2012,92,29024,47661.659999999996,71560.88,10604.5,926136.76,109529.44
Asia Pacific,36,2013,88,29209,49060.71,67647.73,11551.64,970369.01,136545.93
Asia Pacific,36,2014,88,30208,48272.47,65801.40000000001,11492,906230.39,130265.17
Asia Pacific,36,2015,85,30065,49365.090000000004,72643.43,11867.89,897138.76,127644.24
Asia Pacific,36,2016,80,30032,43876.67,77583.61,13422.39,870695.49,133438.84
Asia Pacific,37,1980,1,133,222.38,446.83,4647.64,7980.02,1007.79
Asia Pacific,37,1981,1,158,248.94,494.98,4946.14,7945.39,874.62
Asia Pacific,37,1982,2,332,348.12,717.56,6971.61,24471.85,1093.98
Asia Pacific,37,1983,2,370,396.84,529.82,9763.85,32347.9,1379.94
Asia Pacific,37,1984,2,538,423.77,528.71,10731.07,35049.899999999994,4342.66
Asia Pacific,37,1985,2,678,730,2544.8,13232.38,43304.759999999995,5832.92
Asia Pacific,37,1986,2,629,946.69,3802.25,18713.6,59027.36,6194.93
Asia Pacific,37,1987,14,1696,1750.82,4022.53,8746.54,154720.76,7497.369999999999
Asia Pacific,37,1988,16,1615,1687.05,4817.35,9542.33,180613.96,11070.09
Asia Pacific,37,1989,15,1594,1290.1,8090.29,9377.68,162150.68,12843.699999999999
Asia Pacific,37,1990,17,1623,1515.65,10006.77,10694.12,209216.28,14472.72
Asia Pacific,37,1991,18,1540,1792.21,12733.75,12168.59,249350.46,14314.77
Asia Pacific,37,1992,20,1546,2118.24,13950.04,12726.29,282681.21,12896.199999999999
Asia Pacific,37,1993,21,1395,2223.44,11022.93,14336.95,319741.63,12595.13
Asia Pacific,37,1994,22,1321,2523.5800000000004,11024.06,16300.23,328946.16000000003,17242.56
Asia Pacific,37,1995,25,1379,2290.61,14835.710000000001,13143.77,334535.72000000003,22992.73
Asia Pacific,37,1996,26,1503,2224.02,16454.41,11956.25,327070.17,28068.11
Asia Pacific,37,1997,25,1704,2355.5699999999997,15490.62,11725.9,288688.77,25693.84
Asia Pacific,37,1998,28,2496,6839.48,19163.5,12477.94,339254.75,30669.18
Asia Pacific,37,1999,28,2932,15449.79,26297.4,15014.53,399977.44,37979.67
Asia Pacific,37,2000,28,2952,13618.869999999999,21584.75,13684.89,348983.67,34567.69
Asia Pacific,37,2001,29,3218,14480.2,27565.76,13833.54,367033.91,40655.12
Asia Pacific,37,2002,28,3476,17495.01,32022.7,16555,442066.01,52029.24
Asia Pacific,37,2003,30,3414,21951.6,37963.52,19380.3,550673.11,65237.71
Asia Pacific,37,2004,31,3475,22749.43,46476.340000000004,20776.82,595237.07,69299.9
Asia Pacific,37,2005,28,3280,22542.13,56624.14,24492.41,614018.34,71387.48
Asia Pacific,37,2006,31,4487,24819.26,64764.74,25345.54,716613.5599999999,82970.53
Asia Pacific,37,2007,29,3951,30365.079999999998,78270.88,31231.57,873694.88,105182.94
Asia Pacific,37,2008,29,3712,29865.65,69122.61,28345.04,719178.16,48075.68
Asia Pacific,37,2009,31,3968,26982.329999999998,47282.03,29406.42,721368.02,67981.22
Asia Pacific,37,2010,32,5132,33287.92,62351.35,32637.18,895408.3,94943.02
Asia Pacific,37,2011,31,5043,36108.3,63066.619999999995,34591.26,850239.52,81386.21
Asia Pacific,37,2012,28,5934,33911.29,68557.69,38783.15,846238.65,91321.26
Asia Pacific,37,2013,28,6246,34724.89,80073.61,41282.06,889398.95,106427.73
Asia Pacific,37,2014,28,7228,31921.99,67170.85,41643.21,832239.16,102526.19
Asia Pacific,37,2015,29,7619,36144.64,90171.3,43426.02,952072.29,117084.56999999999
Asia Pacific,37,2016,28,7783,36559.88,71317.17,45709.08,901660.5,110030.11
Asia Pacific,38,1980,1,178,102.11,113.28,2224.06,2270.83,401.44
Asia Pacific,38,1981,2,400,180.58,289.55,1768.34,3779.69,732.5799999999999
Asia Pacific,38,1982,2,333,217.14999999999998,340.15,2058.43,4177.53,808.89
Asia Pacific,38,1983,2,340,263.92,383.45,2471.43,4823.55,889.43
Asia Pacific,38,1984,2,499,277.21,431.72,2595.39,4868.47,845.74
Asia Pacific,38,1985,2,638,397.53,525.53,3563.54,6780.0599999999995,1184.25
Asia Pacific,38,1986,2,728,538,531.39,5005.3,8984.83,1528.8899999999999
Asia Pacific,38,1987,19,1310,992.8,686.94,1998.26,32393.61,2969.3
Asia Pacific,38,1988,19,1509,1038.8799999999999,1212.74,2100.99,34586.66,3564.59
Asia Pacific,38,1989,20,2258,1223.47,1086.58,1974.03,32579.81,3601.92
Asia Pacific,38,1990,21,2265,1575.7,1577.8,2451.26,41658.04,4488.83
Asia Pacific,38,1991,21,2302,1142.16,1343.09,2275.95,35844.22,3227.51
Asia Pacific,38,1992,21,2345,1305.98,1208.5900000000001,2601.7,39340.14,2963.46
Asia Pacific,38,1993,21,2391,1351.8999999999999,895.3,2856.38,42255.54,3011.02
Asia Pacific,38,1994,23,2258,1538.68,574.6,3185.86,51713.16,4181.03
Asia Pacific,38,1995,22,2135,1392.34,774.5300000000001,2911.48,45371.92,5778.21
Asia Pacific,38,1996,23,2449,1338.56,789.5799999999999,2578.76,44788.37,6047.99
Asia Pacific,38,1997,24,2496,1369.83,733.42,2560.53,44287.07,6386.44
Asia Pacific,38,1998,25,3379,1577.08,1014.91,2695.87,48424.56,6174.45
Asia Pacific,38,1999,27,3148,3129.35,2926.34,2952.55,60885.75,8044.4
Asia Pacific,38,2000,27,3065,2724.2400000000002,2752.88,2778.29,54272.380000000005,7979.85
Asia Pacific,38,2001,28,3024,3746.1,3719.39,2880.9,68775.81,7832.53
Asia Pacific,38,2002,28,3205,4291.79,3485.17,3177.57,78371.23,9842.69
Asia Pacific,38,2003,26,3133,5176.72,4386.09,4044.09,90786.08,12365.7
Asia Pacific,38,2004,27,3457,5561.37,4896.96,3942.74,95369.89,11836.07
Asia Pacific,38,2005,28,2723,5395.99,5266.45,3701.94,94164.02,13571.01
Asia Pacific,38,2006,27,3456,5731.51,5239.12,4062,98021.54,15436.51
Asia Pacific,38,2007,26,3482,7306.44,6240.46,5132.54,120196.61,19170.09
Asia Pacific,38,2008,26,3661,7461.84,5803.93,4913.06,109214,12808.72
Asia Pacific,38,2009,26,4079,7009.29,4204.61,5090.66,103590.70999999999,12674.84
Asia Pacific,38,2010,26,5164,8024.95,5061.61,5746.29,120797.37,16037.92
Asia Pacific,38,2011,26,5233,8484.95,5591.81,6039.22,123517.52,15656.09
Asia Pacific,38,2012,28,5792,7525.34,5994.16,5431.56,114405.1,14468.78
Asia Pacific,38,2013,25,5905,6762.53,4613.53,5806.55,111889.2,15787.8
Asia Pacific,38,2014,27,6112,6008.41,4128.21,5252.52,104548.78,15754.69
Asia Pacific,38,2015,26,5473,6619.21,4721.02,5671.03,115147.22,17747.37
Asia Pacific,38,2016,25,5080,6581.2,4631.66,6111.4,108184.23,16348.59
Asia Pacific,39,1987,4,92,0,0,1305.75,5932.23,498.71999999999997
Asia Pacific,39,1988,4,90,3.89,4.81,1379.69,5788.16,505.09
Asia Pacific,39,1989,4,125,0,0,1549.71,5768.05,585.71
Asia Pacific,39,1990,4,132,0,0,1925.28,8306.8,1156.51
Asia Pacific,39,1991,4,117,0,0,2236.75,9502.56,1322.07
Asia Pacific,39,1992,5,132,15.92,0,2520.24,12437.93,1863.19
Asia Pacific,39,1993,5,197,23.73,0,2765.67,11829.29,1370.23
Asia Pacific,39,1994,5,189,32.69,0,3340.79,13897.78,1661.8899999999999
Asia Pacific,39,1995,6,233,77.71,0,3244.98,14976.97,1893.03
Asia Pacific,39,1996,6,236,59.83,0,2891.24,14231.27,1685.53
Asia Pacific,39,1997,6,246,46.92,0,2721.81,12881.99,1762.81
Asia Pacific,39,1998,6,281,179.26,0,3172.14,13945.609999999999,2201.94
Asia Pacific,39,1999,6,305,753.24,459.76,3734.01,16405.03,2269.13
Asia Pacific,39,2000,6,221,547.0600000000001,321.01,3087.34,11947.57,1205.71
Asia Pacific,39,2001,6,205,530.49,315.8,2939.93,11602.9,1794.82
Asia Pacific,39,2002,6,217,615.74,262.03,3136.98,12461.1,1862.42
Asia Pacific,39,2003,6,237,704.83,333.17,3363.1,14542.029999999999,2476.53
Asia Pacific,39,2004,8,226,759.5600000000001,326.59000000000003,2765.22,15029.57,2445.92
Asia Pacific,39,2005,7,227,550.42,342.99,2669.59,11878.41,1897.49
Asia Pacific,39,2006,5,259,606.7900000000001,307.86,4501.82,15636.500000000002,2956.83
Asia Pacific,39,2007,5,256,726.16,501.5,5927.4,26422.64,6351.75
Asia Pacific,39,2008,6,298,798.1800000000001,542.31,4738.93,26408.34,6531.28
Asia Pacific,39,2009,5,292,885.2,464.56,5811.34,23443.43,4862.8
Asia Pacific,39,2010,6,357,1147.15,369.15999999999997,5518.29,21171.11,3339.6400000000003
Asia Pacific,39,2011,6,362,1208.78,478.79,4992.97,16620.5,921.71
Asia Pacific,39,2012,5,445,1085.97,380.04,5432.65,13385.3,530.64
Asia Pacific,39,2013,4,362,955.6,563.96,4949.49,10964.48,314.82
Asia Pacific,39,2014,4,396,784.1800000000001,307.24,4619.64,9475.21,891.36
Asia Pacific,39,2015,5,359,1083.02,819.45,4626.57,11015.9,1376.49
Asia Pacific,39,2016,4,381,811.39,1282.6,5855.1,9647.27,1189.31
Asia Pacific,41,1996,1,1,0,0,21565.9,9767.11,2106.36
Asia Pacific,41,2014,1,2,86.75,1998.89,23238.72,11261.59,2413.26
Asia Pacific,41,2015,1,1,82.22,2301.62,25303.73,12916.22,3009.58
Asia Pacific,44,1990,1,1,0,0,6354.99,4217.47,104.74
Asia Pacific,44,1993,1,1,0,0,10098.48,5923.7,143.16
Asia Pacific,44,1994,1,1,0,0,11808.92,7352.82,217.08
Asia Pacific,45,1989,1,1,0,903.97,10435.89,7907.97,1315.21
Asia Pacific,45,1991,1,2,0,1965.49,14652.22,10357.56,806.42
Asia Pacific,45,1994,1,3,0,2900.99,24791.25,15506.8,1058.88
Asia Pacific,45,1996,1,1,0,740.05,16610.04,12693.78,891
Asia Pacific,45,2001,2,2,0,2688.74,11941.91,17178.14,1512.52
Asia Pacific,45,2002,1,1,0,1721.86,10868.37,5957.09,1203.37
Asia Pacific,48,1981,1,1,0,6759.58,39920.01,16543.7,7809.92
Asia Pacific,48,1982,1,1,0,6835.13,42584.61,17860.5,8332.87
Asia Pacific,48,1983,1,3,0,6980.92,46628.61,19960.5,9095.5
Asia Pacific,48,1985,1,2,757,65028,63159,28286,12372
Asia Pacific,48,1986,1,10,1022,8902,77928,36668,15233
Asia Pacific,48,1987,1,27,1454,12525,91647,45296,18443
Asia Pacific,48,1988,1,43,1679,11152,87573,44257,17228
Asia Pacific,48,1989,1,37,1570,8865,76952,38116,14367
Asia Pacific,48,1990,1,50,1932,11484,86704,44337,15657
Asia Pacific,48,1991,2,59,2188.27,12672,48846.6,50024.24,16803.72
Asia Pacific,48,1992,2,75,2583.61,14388,57574.56,58250.78,18357.19
Asia Pacific,48,1993,2,75,3056.69,19901,71434.89,67452.83,20668.72
Asia Pacific,48,1994,2,78,3573.27,23485,84274.64,82531.86,25257.99
Asia Pacific,48,1995,4,80,3125.96,21975.59,42876.2,88652.81,29864.39
Asia Pacific,48,1996,5,116,2753.9,23423.55,35119.58,104989.82,29519.44
Asia Pacific,48,1997,5,114,2261.44,24226,35267.81,107788.31,32771.23
Asia Pacific,48,1998,6,150,3487.5,28921.760000000002,37796.75,132072.44,39347.33
Asia Pacific,48,1999,7,138,4421.12,36750.04,38978.23,164770.99,50993.229999999996
Asia Pacific,48,2000,5,129,4225.97,35121.09,54875.52,156947.87,47428.06
Asia Pacific,48,2001,5,131,3980.28,27628.13,51783.13,154437.8,49813.47
Asia Pacific,48,2002,6,132,4898.0599999999995,27335.03,48077.7,182091.9,62753.62
Asia Pacific,48,2003,6,139,5182.58,29744.41,52716.7,209003.32,71050.25
Asia Pacific,48,2004,7,197,4636.63,30792.7,48050.12,220463.72,70613.48
Asia Pacific,48,2005,7,221,4327.84,27709.43,41548.37,193753.21,60633.63
Asia Pacific,48,2006,9,287,3855.38,41642.71,42252.29,253808.57,88589.72
Asia Pacific,48,2007,8,284,4554.05,32677.36,46293.75,251322.69,76894.1
Asia Pacific,48,2008,7,269,4503.16,33233.79,54095.7,241907.4,78923.28
Asia Pacific,48,2009,7,345,5018.19,29270.53,53651.26,227474.93,69844.59000000001
Asia Pacific,48,2010,7,475,5445.12,34134.18,64164.69,272855.99,87832.88
Asia Pacific,48,2011,8,517,5474.78,55126.880000000005,77956.03,373106.17,130841.86
Asia Pacific,48,2012,8,632,4910.43,56674.4,76229.84,361951.19,122653.48999999999
Asia Pacific,48,2013,10,748,4372.7699999999995,68432.34999999999,71330.96,420372.85,133804.18
Asia Pacific,48,2014,9,697,3578.22,56568.1,66335.24,341020.02,104747.2
Asia Pacific,48,2015,9,624,3338.98,53045.45,69109.33,348977.13,110134.4
Asia Pacific,48,2016,10,656,3444.4100000000003,67694.79000000001,72808.24,400695.87,123335.54000000001
Asia Pacific,49,1994,2,39,0,0,117089.59,87314.44,12739.560000000001
Asia Pacific,49,1995,3,15,0,7437.7,77254.13,84672.29,14887.05
Asia Pacific,49,1996,2,3,0,8308.7,49362.64,34797.729999999996,7500.9
Asia Pacific,49,1997,3,19,0,0,64243.07,68791.63,9414.38
